Using device: cuda
Train chunks: 80
Val chunks: 10
Test chunks: 10

Using STREAMING + FROBENIUS NORMALIZATION

============================================================
Training Transformer 8-qubit (v17 - Streaming + Frobenius)
Parameters: 1,611,072
Batch size: 8
============================================================

  batch 5100 loss = 0.925312
  batch 5200 loss = 0.856210
  batch 5300 loss = 0.853472
  batch 5400 loss = 0.788894
  batch 5500 loss = 0.761970
  batch 5600 loss = 0.902559
  batch 5700 loss = 0.922070
  batch 5800 loss = 0.758239
  batch 5900 loss = 0.776797
  batch 6000 loss = 0.763279
  batch 6100 loss = 0.905903
  batch 6200 loss = 0.923804
  batch 6300 loss = 0.938238
  batch 6400 loss = 0.921493
  batch 6500 loss = 0.909403
  batch 6600 loss = 0.848886
  batch 6700 loss = 0.900986
  batch 6800 loss = 0.862110
  batch 6900 loss = 0.831893
  batch 7000 loss = 0.823619
  batch 7100 loss = 0.677719
  batch 7200 loss = 0.938190
  batch 7300 loss = 0.891939
  batch 7400 loss = 0.887860
  batch 7500 loss = 0.864656
  batch 7600 loss = 0.936618
  batch 7700 loss = 0.904075
  batch 7800 loss = 0.932716
  batch 7900 loss = 0.771276
  batch 8000 loss = 0.744093
  batch 8100 loss = 0.777272
  batch 8200 loss = 0.776875
  batch 8300 loss = 0.741479
  batch 8400 loss = 0.795825
  batch 8500 loss = 0.828297
  batch 8600 loss = 0.816110
  batch 8700 loss = 0.924536
  batch 8800 loss = 0.760098
  batch 8900 loss = 0.881847
  batch 9000 loss = 0.898190
  batch 9100 loss = 0.937265
  batch 9200 loss = 0.906235
  batch 9300 loss = 0.927559
  batch 9400 loss = 0.752371
  batch 9500 loss = 0.757634
  batch 9600 loss = 0.836317
  batch 9700 loss = 0.935805
  batch 9800 loss = 0.810193
  batch 9900 loss = 0.688620
  batch 10000 loss = 0.696841
  Total batches: 10000, final loss = 0.696841
Validation loss: 0.859720
Saved BEST checkpoint
Epoch 84
  batch 100 loss = 0.774631
  batch 200 loss = 0.687983
  batch 300 loss = 0.933479
  batch 400 loss = 0.761699
  batch 500 loss = 0.876697
  batch 600 loss = 0.912210
  batch 700 loss = 0.720925
  batch 800 loss = 0.793412
  batch 900 loss = 0.728182
  batch 1000 loss = 0.765273
  batch 1100 loss = 0.758759
  batch 1200 loss = 0.793841
  batch 1300 loss = 0.888529
  batch 1400 loss = 0.933348
  batch 1500 loss = 0.915914
  batch 1600 loss = 0.847144
  batch 1700 loss = 0.910560
  batch 1800 loss = 0.820276
  batch 1900 loss = 0.701444
  batch 2000 loss = 0.772187
  batch 2100 loss = 0.711427
  batch 2200 loss = 0.896769
  batch 2300 loss = 0.904247
  batch 2400 loss = 0.926512
  batch 2500 loss = 0.933002
  batch 2600 loss = 0.928845
  batch 2700 loss = 0.753384
  batch 2800 loss = 0.827051
  batch 2900 loss = 0.935840
  batch 3000 loss = 0.934489
  batch 3100 loss = 0.713716
  batch 3200 loss = 0.901641
  batch 3300 loss = 0.763763
  batch 3400 loss = 0.935548
  batch 3500 loss = 0.933216
  batch 3600 loss = 0.884709
  batch 3700 loss = 0.760574
  batch 3800 loss = 0.704904
  batch 3900 loss = 0.936009
  batch 4000 loss = 0.937352
  batch 4100 loss = 0.682185
  batch 4200 loss = 0.928897
  batch 4300 loss = 0.683519
  batch 4400 loss = 0.747410
  batch 4500 loss = 0.731837
  batch 4600 loss = 0.717901
  batch 4700 loss = 0.928051
  batch 4800 loss = 0.818562
  batch 4900 loss = 0.906052
  batch 5000 loss = 0.911095
  batch 5100 loss = 0.827369
  batch 5200 loss = 0.804270
  batch 5300 loss = 0.685424
  batch 5400 loss = 0.747411
  batch 5500 loss = 0.787736
  batch 5600 loss = 0.933844
  batch 5700 loss = 0.727447
  batch 5800 loss = 0.928602
  batch 5900 loss = 0.934436
  batch 6000 loss = 0.935872
  batch 6100 loss = 0.842130
  batch 6200 loss = 0.938803
  batch 6300 loss = 0.671314
  batch 6400 loss = 0.783754
  batch 6500 loss = 0.734550
  batch 6600 loss = 0.923594
  batch 6700 loss = 0.841467
  batch 6800 loss = 0.884461
  batch 6900 loss = 0.718961
  batch 7000 loss = 0.706199
  batch 7100 loss = 0.852559
  batch 7200 loss = 0.711630
  batch 7300 loss = 0.888641
  batch 7400 loss = 0.759946
  batch 7500 loss = 0.756626
  batch 7600 loss = 0.729639
  batch 7700 loss = 0.805146
  batch 7800 loss = 0.781209
  batch 7900 loss = 0.875555
  batch 8000 loss = 0.859227
  batch 8100 loss = 0.935834
  batch 8200 loss = 0.707660
  batch 8300 loss = 0.896177
  batch 8400 loss = 0.842670
  batch 8500 loss = 0.847442
  batch 8600 loss = 0.928096
  batch 8700 loss = 0.937092
  batch 8800 loss = 0.943634
  batch 8900 loss = 0.727305
  batch 9000 loss = 0.716593
  batch 9100 loss = 0.825685
  batch 9200 loss = 0.930797
  batch 9300 loss = 0.751475
  batch 9400 loss = 0.827630
  batch 9500 loss = 0.794909
  batch 9600 loss = 0.910853
  batch 9700 loss = 0.926452
  batch 9800 loss = 0.909144
  batch 9900 loss = 0.908543
  batch 10000 loss = 0.905259
  Total batches: 10000, final loss = 0.905259
Validation loss: 0.862996
No improvement for 1 epochs
Epoch 85
  batch 100 loss = 0.740776
  batch 200 loss = 0.722358
  batch 300 loss = 0.729689
  batch 400 loss = 0.793537
  batch 500 loss = 0.765688
  batch 600 loss = 0.849922
  batch 700 loss = 0.911062
  batch 800 loss = 0.735824
  batch 900 loss = 0.919706
  batch 1000 loss = 0.923202
  batch 1100 loss = 0.906183
  batch 1200 loss = 0.718090
  batch 1300 loss = 0.919847
  batch 1400 loss = 0.932351
  batch 1500 loss = 0.916732
  batch 1600 loss = 0.902700
  batch 1700 loss = 0.846440
  batch 1800 loss = 0.888086
  batch 1900 loss = 0.659071
  batch 2000 loss = 0.713289
  batch 2100 loss = 0.909860
  batch 2200 loss = 0.909922
  batch 2300 loss = 0.928310
  batch 2400 loss = 0.937837
  batch 2500 loss = 0.938609
  batch 2600 loss = 0.932028
  batch 2700 loss = 0.700390
  batch 2800 loss = 0.864277
  batch 2900 loss = 0.907461
  batch 3000 loss = 0.912413
  batch 3100 loss = 0.926019
  batch 3200 loss = 0.801864
  batch 3300 loss = 0.727435
  batch 3400 loss = 0.695403
  batch 3500 loss = 0.700239
  batch 3600 loss = 0.766249
  batch 3700 loss = 0.930741
  batch 3800 loss = 0.935084
  batch 3900 loss = 0.917551
  batch 4000 loss = 0.913988
  batch 4100 loss = 0.720384
  batch 4200 loss = 0.938078
  batch 4300 loss = 0.712703
  batch 4400 loss = 0.776067
  batch 4500 loss = 0.736538
  batch 4600 loss = 0.929000
  batch 4700 loss = 0.907567
  batch 4800 loss = 0.821184
  batch 4900 loss = 0.739873
  batch 5000 loss = 0.711196
  batch 5100 loss = 0.935226
  batch 5200 loss = 0.763141
  batch 5300 loss = 0.933380
  batch 5400 loss = 0.928920
  batch 5500 loss = 0.924767
  batch 5600 loss = 0.917190
  batch 5700 loss = 0.854201
  batch 5800 loss = 0.920567
  batch 5900 loss = 0.878603
  batch 6000 loss = 0.909546
  batch 6100 loss = 0.764262
  batch 6200 loss = 0.803035
  batch 6300 loss = 0.905593
  batch 6400 loss = 0.783161
  batch 6500 loss = 0.881534
  batch 6600 loss = 0.725346
  batch 6700 loss = 0.930479
  batch 6800 loss = 0.936269
  batch 6900 loss = 0.769945
  batch 7000 loss = 0.782500
  batch 7100 loss = 0.776459
  batch 7200 loss = 0.928258
  batch 7300 loss = 0.725839
  batch 7400 loss = 0.753554
  batch 7500 loss = 0.737079
  batch 7600 loss = 0.741370
  batch 7700 loss = 0.746813
  batch 7800 loss = 0.832467
  batch 7900 loss = 0.708615
  batch 8000 loss = 0.754727
  batch 8100 loss = 0.765545
  batch 8200 loss = 0.936067
  batch 8300 loss = 0.913970
  batch 8400 loss = 0.798447
  batch 8500 loss = 0.823375
  batch 8600 loss = 0.855137
  batch 8700 loss = 0.879829
  batch 8800 loss = 0.929381
  batch 8900 loss = 0.815253
  batch 9000 loss = 0.745208
  batch 9100 loss = 0.732894
  batch 9200 loss = 0.895027
  batch 9300 loss = 0.809052
  batch 9400 loss = 0.808435
  batch 9500 loss = 0.842717
  batch 9600 loss = 0.769522
  batch 9700 loss = 0.761369
  batch 9800 loss = 0.770201
  batch 9900 loss = 0.766607
  batch 10000 loss = 0.720838
  Total batches: 10000, final loss = 0.720838
Validation loss: 0.861382
No improvement for 2 epochs
Epoch 86
  batch 100 loss = 0.916458
  batch 200 loss = 0.891311
  batch 300 loss = 0.820748
  batch 400 loss = 0.871471
  batch 500 loss = 0.863691
  batch 600 loss = 0.926011
  batch 700 loss = 0.737793
  batch 800 loss = 0.932135
  batch 900 loss = 0.727755
  batch 1000 loss = 0.780746
  batch 1100 loss = 0.764157
  batch 1200 loss = 0.908855
  batch 1300 loss = 0.921951
  batch 1400 loss = 0.849354
  batch 1500 loss = 0.852036
  batch 1600 loss = 0.704615
  batch 1700 loss = 0.907915
  batch 1800 loss = 0.824284
  batch 1900 loss = 0.736193
  batch 2000 loss = 0.707792
  batch 2100 loss = 0.694357
  batch 2200 loss = 0.762034
  batch 2300 loss = 0.751748
  batch 2400 loss = 0.915876
  batch 2500 loss = 0.897043
  batch 2600 loss = 0.920747
  batch 2700 loss = 0.921929
  batch 2800 loss = 0.742150
  batch 2900 loss = 0.939048
  batch 3000 loss = 0.935618
  batch 3100 loss = 0.761551
  batch 3200 loss = 0.683369
  batch 3300 loss = 0.801970
  batch 3400 loss = 0.930521
  batch 3500 loss = 0.936199
  batch 3600 loss = 0.937381
  batch 3700 loss = 0.932953
  batch 3800 loss = 0.781937
  batch 3900 loss = 0.784697
  batch 4000 loss = 0.758150
  batch 4100 loss = 0.897329
  batch 4200 loss = 0.854003
  batch 4300 loss = 0.931508
  batch 4400 loss = 0.937860
  batch 4500 loss = 0.902516
  batch 4600 loss = 0.841319
  batch 4700 loss = 0.894408
  batch 4800 loss = 0.740034
  batch 4900 loss = 0.925438
  batch 5000 loss = 0.923640
  batch 5100 loss = 0.667737
  batch 5200 loss = 0.943365
  batch 5300 loss = 0.737234
  batch 5400 loss = 0.719689
  batch 5500 loss = 0.672368
  batch 5600 loss = 0.771949
  batch 5700 loss = 0.675934
  batch 5800 loss = 0.740317
  batch 5900 loss = 0.750135
  batch 6000 loss = 0.831034
  batch 6100 loss = 0.900874
  batch 6200 loss = 0.762767
  batch 6300 loss = 0.720631
  batch 6400 loss = 0.934162
  batch 6500 loss = 0.936855
  batch 6600 loss = 0.931126
  batch 6700 loss = 0.935572
  batch 6800 loss = 0.751989
  batch 6900 loss = 0.674798
  batch 7000 loss = 0.755093
  batch 7100 loss = 0.923352
  batch 7200 loss = 0.858970
  batch 7300 loss = 0.782846
  batch 7400 loss = 0.883664
  batch 7500 loss = 0.868737
  batch 7600 loss = 0.760539
  batch 7700 loss = 0.755644
  batch 7800 loss = 0.918172
  batch 7900 loss = 0.825682
  batch 8000 loss = 0.823389
  batch 8100 loss = 0.759812
  batch 8200 loss = 0.936606
  batch 8300 loss = 0.911275
  batch 8400 loss = 0.931997
  batch 8500 loss = 0.902424
  batch 8600 loss = 0.875489
  batch 8700 loss = 0.772439
  batch 8800 loss = 0.790216
  batch 8900 loss = 0.936268
  batch 9000 loss = 0.942320
  batch 9100 loss = 0.935755
  batch 9200 loss = 0.828407
  batch 9300 loss = 0.779006
  batch 9400 loss = 0.879781
  batch 9500 loss = 0.890145
  batch 9600 loss = 0.787699
  batch 9700 loss = 0.923829
  batch 9800 loss = 0.739965
  batch 9900 loss = 0.839945
  batch 10000 loss = 0.830395
  Total batches: 10000, final loss = 0.830395
Validation loss: 0.859336
Saved BEST checkpoint
Epoch 87
  batch 100 loss = 0.776429
  batch 200 loss = 0.872689
  batch 300 loss = 0.904206
  batch 400 loss = 0.781323
  batch 500 loss = 0.700133
  batch 600 loss = 0.738310
  batch 700 loss = 0.928285
  batch 800 loss = 0.729750
  batch 900 loss = 0.730326
  batch 1000 loss = 0.710000
  batch 1100 loss = 0.672580
  batch 1200 loss = 0.890065
  batch 1300 loss = 0.925353
  batch 1400 loss = 0.746349
  batch 1500 loss = 0.805393
  batch 1600 loss = 0.733963
  batch 1700 loss = 0.929457
  batch 1800 loss = 0.755530
  batch 1900 loss = 0.938093
  batch 2000 loss = 0.931912
  batch 2100 loss = 0.778898
  batch 2200 loss = 0.711826
  batch 2300 loss = 0.935486
  batch 2400 loss = 0.915790
  batch 2500 loss = 0.928952
  batch 2600 loss = 0.754870
  batch 2700 loss = 0.907255
  batch 2800 loss = 0.812961
  batch 2900 loss = 0.921863
  batch 3000 loss = 0.916392
  batch 3100 loss = 0.802360
  batch 3200 loss = 0.761333
  batch 3300 loss = 0.922168
  batch 3400 loss = 0.903142
  batch 3500 loss = 0.915104
  batch 3600 loss = 0.790713
  batch 3700 loss = 0.774865
  batch 3800 loss = 0.746781
  batch 3900 loss = 0.743695
  batch 4000 loss = 0.718332
  batch 4100 loss = 0.847306
  batch 4200 loss = 0.723068
  batch 4300 loss = 0.919109
  batch 4400 loss = 0.731502
  batch 4500 loss = 0.732084
  batch 4600 loss = 0.909889
  batch 4700 loss = 0.760376
  batch 4800 loss = 0.935063
  batch 4900 loss = 0.933265
  batch 5000 loss = 0.929212
  batch 5100 loss = 0.939432
  batch 5200 loss = 0.866101
  batch 5300 loss = 0.693940
  batch 5400 loss = 0.844190
  batch 5500 loss = 0.860219
  batch 5600 loss = 0.759345
  batch 5700 loss = 0.930991
  batch 5800 loss = 0.815339
  batch 5900 loss = 0.827902
  batch 6000 loss = 0.881803
  batch 6100 loss = 0.726927
  batch 6200 loss = 0.669620
  batch 6300 loss = 0.911409
  batch 6400 loss = 0.917091
  batch 6500 loss = 0.912681
  batch 6600 loss = 0.920492
  batch 6700 loss = 0.933558
  batch 6800 loss = 0.800450
  batch 6900 loss = 0.752340
  batch 7000 loss = 0.746088
  batch 7100 loss = 0.703390
  batch 7200 loss = 0.831528
  batch 7300 loss = 0.842689
  batch 7400 loss = 0.650241
  batch 7500 loss = 0.686519
  batch 7600 loss = 0.783870
  batch 7700 loss = 0.751325
  batch 7800 loss = 0.924359
  batch 7900 loss = 0.784820
  batch 8000 loss = 0.836994
  batch 8100 loss = 0.860272
  batch 8200 loss = 0.922889
  batch 8300 loss = 0.785403
  batch 8400 loss = 0.660705
  batch 8500 loss = 0.703762
  batch 8600 loss = 0.925196
  batch 8700 loss = 0.934289
  batch 8800 loss = 0.701439
  batch 8900 loss = 0.907931
  batch 9000 loss = 0.921480
  batch 9100 loss = 0.922695
  batch 9200 loss = 0.936857
  batch 9300 loss = 0.801763
  batch 9400 loss = 0.694554
  batch 9500 loss = 0.780768
  batch 9600 loss = 0.690036
  batch 9700 loss = 0.899318
  batch 9800 loss = 0.933894
  batch 9900 loss = 0.887513
  batch 10000 loss = 0.878258
  Total batches: 10000, final loss = 0.878258
Validation loss: 0.862184
No improvement for 1 epochs
Epoch 88
  batch 100 loss = 0.939277
  batch 200 loss = 0.759193
  batch 300 loss = 0.937460
  batch 400 loss = 0.899523
  batch 500 loss = 0.907812
  batch 600 loss = 0.847045
  batch 700 loss = 0.927061
  batch 800 loss = 0.821404
  batch 900 loss = 0.916123
  batch 1000 loss = 0.891411
  batch 1100 loss = 0.687420
  batch 1200 loss = 0.927165
  batch 1300 loss = 0.774687
  batch 1400 loss = 0.931818
  batch 1500 loss = 0.920280
  batch 1600 loss = 0.703498
  batch 1700 loss = 0.684134
  batch 1800 loss = 0.934888
  batch 1900 loss = 0.750489
  batch 2000 loss = 0.749787
  batch 2100 loss = 0.818451
  batch 2200 loss = 0.829214
  batch 2300 loss = 0.930683
  batch 2400 loss = 0.915302
  batch 2500 loss = 0.905151
  batch 2600 loss = 0.842023
  batch 2700 loss = 0.874071
  batch 2800 loss = 0.728386
  batch 2900 loss = 0.877830
  batch 3000 loss = 0.905752
  batch 3100 loss = 0.910441
  batch 3200 loss = 0.807885
  batch 3300 loss = 0.943139
  batch 3400 loss = 0.907217
  batch 3500 loss = 0.900368
  batch 3600 loss = 0.930482
  batch 3700 loss = 0.786775
  batch 3800 loss = 0.778054
  batch 3900 loss = 0.759567
  batch 4000 loss = 0.703428
  batch 4100 loss = 0.719372
  batch 4200 loss = 0.926384
  batch 4300 loss = 0.826056
  batch 4400 loss = 0.910264
  batch 4500 loss = 0.914319
  batch 4600 loss = 0.936627
  batch 4700 loss = 0.886132
  batch 4800 loss = 0.772674
  batch 4900 loss = 0.903703
  batch 5000 loss = 0.926367
  batch 5100 loss = 0.934838
  batch 5200 loss = 0.901978
  batch 5300 loss = 0.796384
  batch 5400 loss = 0.903707
  batch 5500 loss = 0.912282
  batch 5600 loss = 0.685269
  batch 5700 loss = 0.726359
  batch 5800 loss = 0.938934
  batch 5900 loss = 0.758245
  batch 6000 loss = 0.742803
  batch 6100 loss = 0.724904
  batch 6200 loss = 0.770604
  batch 6300 loss = 0.824087
  batch 6400 loss = 0.739710
  batch 6500 loss = 0.796809
  batch 6600 loss = 0.853699
  batch 6700 loss = 0.907995
  batch 6800 loss = 0.644410
  batch 6900 loss = 0.792768
  batch 7000 loss = 0.757224
  batch 7100 loss = 0.816492
  batch 7200 loss = 0.822767
  batch 7300 loss = 0.931622
  batch 7400 loss = 0.935352
  batch 7500 loss = 0.936672
  batch 7600 loss = 0.803403
  batch 7700 loss = 0.861540
  batch 7800 loss = 0.779613
  batch 7900 loss = 0.748028
  batch 8000 loss = 0.787068
  batch 8100 loss = 0.801361
  batch 8200 loss = 0.920473
  batch 8300 loss = 0.730944
  batch 8400 loss = 0.745185
  batch 8500 loss = 0.773676
  batch 8600 loss = 0.714211
  batch 8700 loss = 0.928500
  batch 8800 loss = 0.839214
  batch 8900 loss = 0.646605
  batch 9000 loss = 0.756960
  batch 9100 loss = 0.758641
  batch 9200 loss = 0.879902
  batch 9300 loss = 0.893899
  batch 9400 loss = 0.832288
  batch 9500 loss = 0.776663
  batch 9600 loss = 0.747048
  batch 9700 loss = 0.890613
  batch 9800 loss = 0.926866
  batch 9900 loss = 0.932483
  batch 10000 loss = 0.927447
  Total batches: 10000, final loss = 0.927447
Validation loss: 0.861558
No improvement for 2 epochs
Epoch 89
  batch 100 loss = 0.919597
  batch 200 loss = 0.747631
  batch 300 loss = 0.770517
  batch 400 loss = 0.934349
  batch 500 loss = 0.933213
  batch 600 loss = 0.828663
  batch 700 loss = 0.793444
  batch 800 loss = 0.939415
  batch 900 loss = 0.697862
  batch 1000 loss = 0.699878
  batch 1100 loss = 0.932677
  batch 1200 loss = 0.668466
  batch 1300 loss = 0.912390
  batch 1400 loss = 0.781509
  batch 1500 loss = 0.765905
  batch 1600 loss = 0.826731
  batch 1700 loss = 0.937195
  batch 1800 loss = 0.906571
  batch 1900 loss = 0.765495
  batch 2000 loss = 0.740953
  batch 2100 loss = 0.921399
  batch 2200 loss = 0.725095
  batch 2300 loss = 0.879298
  batch 2400 loss = 0.779250
  batch 2500 loss = 0.745563
  batch 2600 loss = 0.914706
  batch 2700 loss = 0.779559
  batch 2800 loss = 0.924584
  batch 2900 loss = 0.901885
  batch 3000 loss = 0.919682
  batch 3100 loss = 0.937657
  batch 3200 loss = 0.735836
  batch 3300 loss = 0.921810
  batch 3400 loss = 0.822956
  batch 3500 loss = 0.887758
  batch 3600 loss = 0.680935
  batch 3700 loss = 0.928178
  batch 3800 loss = 0.934756
  batch 3900 loss = 0.819139
  batch 4000 loss = 0.865976
  batch 4100 loss = 0.757137
  batch 4200 loss = 0.712025
  batch 4300 loss = 0.917451
  batch 4400 loss = 0.923441
  batch 4500 loss = 0.922529
  batch 4600 loss = 0.940821
  batch 4700 loss = 0.938146
  batch 4800 loss = 0.733880
  batch 4900 loss = 0.835077
  batch 5000 loss = 0.856663
  batch 5100 loss = 0.929238
  batch 5200 loss = 0.721641
  batch 5300 loss = 0.747038
  batch 5400 loss = 0.921553
  batch 5500 loss = 0.914831
  batch 5600 loss = 0.740895
  batch 5700 loss = 0.720345
  batch 5800 loss = 0.743105
  batch 5900 loss = 0.807935
  batch 6000 loss = 0.844398
  batch 6100 loss = 0.715027
  batch 6200 loss = 0.738417
  batch 6300 loss = 0.896104
  batch 6400 loss = 0.782822
  batch 6500 loss = 0.787222
  batch 6600 loss = 0.781629
  batch 6700 loss = 0.762995
  batch 6800 loss = 0.842790
  batch 6900 loss = 0.744059
  batch 7000 loss = 0.762608
  batch 7100 loss = 0.788109
  batch 7200 loss = 0.886224
  batch 7300 loss = 0.855806
  batch 7400 loss = 0.920645
  batch 7500 loss = 0.926990
  batch 7600 loss = 0.812362
  batch 7700 loss = 0.819887
  batch 7800 loss = 0.921700
  batch 7900 loss = 0.699152
  batch 8000 loss = 0.732652
  batch 8100 loss = 0.685573
  batch 8200 loss = 0.850442
  batch 8300 loss = 0.760647
  batch 8400 loss = 0.813956
  batch 8500 loss = 0.831625
  batch 8600 loss = 0.809749
  batch 8700 loss = 0.769196
  batch 8800 loss = 0.917267
  batch 8900 loss = 0.705294
  batch 9000 loss = 0.733467
  batch 9100 loss = 0.930386
  batch 9200 loss = 0.908096
  batch 9300 loss = 0.925796
  batch 9400 loss = 0.940894
  batch 9500 loss = 0.921884
  batch 9600 loss = 0.893893
  batch 9700 loss = 0.926349
  batch 9800 loss = 0.812154
  batch 9900 loss = 0.930105
  batch 10000 loss = 0.934325
  Total batches: 10000, final loss = 0.934325
Validation loss: 0.861855
No improvement for 3 epochs
Epoch 90
  batch 100 loss = 0.760020
  batch 200 loss = 0.852858
  batch 300 loss = 0.704451
  batch 400 loss = 0.692941
  batch 500 loss = 0.723637
  batch 600 loss = 0.927397
  batch 700 loss = 0.939099
  batch 800 loss = 0.789135
  batch 900 loss = 0.858913
  batch 1000 loss = 0.859363
  batch 1100 loss = 0.792491
  batch 1200 loss = 0.927907
  batch 1300 loss = 0.797128
  batch 1400 loss = 0.828440
  batch 1500 loss = 0.824658
  batch 1600 loss = 0.688216
  batch 1700 loss = 0.909133
  batch 1800 loss = 0.877111
  batch 1900 loss = 0.866704
  batch 2000 loss = 0.892447
  batch 2100 loss = 0.915518
  batch 2200 loss = 0.868555
  batch 2300 loss = 0.759684
  batch 2400 loss = 0.933590
  batch 2500 loss = 0.929100
  batch 2600 loss = 0.780940
  batch 2700 loss = 0.934185
  batch 2800 loss = 0.928618
  batch 2900 loss = 0.714235
  batch 3000 loss = 0.760643
  batch 3100 loss = 0.902681
  batch 3200 loss = 0.806072
  batch 3300 loss = 0.798239
  batch 3400 loss = 0.739884
  batch 3500 loss = 0.766770
  batch 3600 loss = 0.923551
  batch 3700 loss = 0.915499
  batch 3800 loss = 0.926871
  batch 3900 loss = 0.721952
  batch 4000 loss = 0.831140
  batch 4100 loss = 0.657303
  batch 4200 loss = 0.914693
  batch 4300 loss = 0.708522
  batch 4400 loss = 0.733215
  batch 4500 loss = 0.784801
  batch 4600 loss = 0.930578
  batch 4700 loss = 0.749752
  batch 4800 loss = 0.706536
  batch 4900 loss = 0.930973
  batch 5000 loss = 0.931074
  batch 5100 loss = 0.824690
  batch 5200 loss = 0.936972
  batch 5300 loss = 0.775255
  batch 5400 loss = 0.847831
  batch 5500 loss = 0.813744
  batch 5600 loss = 0.723494
  batch 5700 loss = 0.720435
  batch 5800 loss = 0.719711
  batch 5900 loss = 0.720296
  batch 6000 loss = 0.711192
  batch 6100 loss = 0.922192
  batch 6200 loss = 0.722732
  batch 6300 loss = 0.852013
  batch 6400 loss = 0.929158
  batch 6500 loss = 0.918956
  batch 6600 loss = 0.893362
  batch 6700 loss = 0.892909
  batch 6800 loss = 0.897054
  batch 6900 loss = 0.932801
  batch 7000 loss = 0.938650
  batch 7100 loss = 0.768453
  batch 7200 loss = 0.928019
  batch 7300 loss = 0.916097
  batch 7400 loss = 0.931756
  batch 7500 loss = 0.933280
  batch 7600 loss = 0.927032
  batch 7700 loss = 0.905602
  batch 7800 loss = 0.719877
  batch 7900 loss = 0.677364
  batch 8000 loss = 0.716077
  batch 8100 loss = 0.847476
  batch 8200 loss = 0.907738
  batch 8300 loss = 0.723675
  batch 8400 loss = 0.794255
  batch 8500 loss = 0.756854
  batch 8600 loss = 0.826714
  batch 8700 loss = 0.641092
  batch 8800 loss = 0.799191
  batch 8900 loss = 0.737253
  batch 9000 loss = 0.803961
  batch 9100 loss = 0.747116
  batch 9200 loss = 0.877154
  batch 9300 loss = 0.712001
  batch 9400 loss = 0.777000
  batch 9500 loss = 0.746031
  batch 9600 loss = 0.907378
  batch 9700 loss = 0.935852
  batch 9800 loss = 0.937907
  batch 9900 loss = 0.769882
  batch 10000 loss = 0.703567
  Total batches: 10000, final loss = 0.703567
Validation loss: 0.860001
No improvement for 4 epochs
Epoch 91
  batch 100 loss = 0.782303
  batch 200 loss = 0.748020
  batch 300 loss = 0.727285
  batch 400 loss = 0.936638
  batch 500 loss = 0.935562
  batch 600 loss = 0.837620
  batch 700 loss = 0.900319
  batch 800 loss = 0.914804
  batch 900 loss = 0.782096
  batch 1000 loss = 0.712429
  batch 1100 loss = 0.774888
  batch 1200 loss = 0.759147
  batch 1300 loss = 0.729272
  batch 1400 loss = 0.721114
  batch 1500 loss = 0.742468
  batch 1600 loss = 0.756123
  batch 1700 loss = 0.836230
  batch 1800 loss = 0.873629
  batch 1900 loss = 0.919707
  batch 2000 loss = 0.915162
  batch 2100 loss = 0.807109
  batch 2200 loss = 0.724330
  batch 2300 loss = 0.768287
  batch 2400 loss = 0.870427
  batch 2500 loss = 0.853571
  batch 2600 loss = 0.747453
  batch 2700 loss = 0.559480
  batch 2800 loss = 0.928460
  batch 2900 loss = 0.895663
  batch 3000 loss = 0.925554
  batch 3100 loss = 0.936925
  batch 3200 loss = 0.815510
  batch 3300 loss = 0.929966
  batch 3400 loss = 0.925786
  batch 3500 loss = 0.924494
  batch 3600 loss = 0.929766
  batch 3700 loss = 0.728536
  batch 3800 loss = 0.814134
  batch 3900 loss = 0.715450
  batch 4000 loss = 0.740921
  batch 4100 loss = 0.809518
  batch 4200 loss = 0.681395
  batch 4300 loss = 0.894784
  batch 4400 loss = 0.937111
  batch 4500 loss = 0.938897
  batch 4600 loss = 0.709567
  batch 4700 loss = 0.779726
  batch 4800 loss = 0.756196
  batch 4900 loss = 0.929290
  batch 5000 loss = 0.937663
  batch 5100 loss = 0.786431
  batch 5200 loss = 0.770826
  batch 5300 loss = 0.796741
  batch 5400 loss = 0.840077
  batch 5500 loss = 0.850149
  batch 5600 loss = 0.934589
  batch 5700 loss = 0.922494
  batch 5800 loss = 0.909905
  batch 5900 loss = 0.863951
  batch 6000 loss = 0.881945
  batch 6100 loss = 0.893915
  batch 6200 loss = 0.755266
  batch 6300 loss = 0.873876
  batch 6400 loss = 0.912517
  batch 6500 loss = 0.923445
  batch 6600 loss = 0.877011
  batch 6700 loss = 0.751395
  batch 6800 loss = 0.904781
  batch 6900 loss = 0.936240
  batch 7000 loss = 0.935593
  batch 7100 loss = 0.737973
  batch 7200 loss = 0.919901
  batch 7300 loss = 0.736360
  batch 7400 loss = 0.934774
  batch 7500 loss = 0.930468
  batch 7600 loss = 0.921258
  batch 7700 loss = 0.919394
  batch 7800 loss = 0.750100
  batch 7900 loss = 0.924264
  batch 8000 loss = 0.929958
  batch 8100 loss = 0.902867
  batch 8200 loss = 0.789551
  batch 8300 loss = 0.781239
  batch 8400 loss = 0.751845
  batch 8500 loss = 0.708207
  batch 8600 loss = 0.916070
  batch 8700 loss = 0.931068
  batch 8800 loss = 0.744436
  batch 8900 loss = 0.930380
  batch 9000 loss = 0.925179
  batch 9100 loss = 0.909225
  batch 9200 loss = 0.834956
  batch 9300 loss = 0.842115
  batch 9400 loss = 0.780384
  batch 9500 loss = 0.690420
  batch 9600 loss = 0.747655
