Using device: cuda
Train chunks: 80
Val chunks: 10
Test chunks: 10

Using FROBENIUS NORMALIZATION

============================================================
Training MLP Deep (v17 - Frobenius normalized)
Parameters: 2,152,800
Batch size: 64
============================================================

  chunk 35 final batch loss = 0.781157
  chunk 36 final batch loss = 0.702040
  chunk 37 final batch loss = 0.492280
  chunk 38 final batch loss = 0.250330
  chunk 39 final batch loss = 0.816692
  chunk 40 final batch loss = 0.243286
  chunk 41 final batch loss = 0.653505
  chunk 42 final batch loss = 0.248343
  chunk 43 final batch loss = 0.809556
  chunk 44 final batch loss = 0.334981
  chunk 45 final batch loss = 0.765186
  chunk 46 final batch loss = 0.261524
  chunk 47 final batch loss = 0.264562
  chunk 48 final batch loss = 0.324725
  chunk 49 final batch loss = 0.777282
  chunk 50 final batch loss = 0.680764
  chunk 51 final batch loss = 0.311121
  chunk 52 final batch loss = 0.239667
  chunk 53 final batch loss = 0.549997
  chunk 54 final batch loss = 0.375805
  chunk 55 final batch loss = 0.270479
  chunk 56 final batch loss = 0.729551
  chunk 57 final batch loss = 0.752931
  chunk 58 final batch loss = 0.646287
  chunk 59 final batch loss = 0.287028
  chunk 60 final batch loss = 0.635995
  chunk 61 final batch loss = 0.287137
  chunk 62 final batch loss = 0.309709
  chunk 63 final batch loss = 0.772857
  chunk 64 final batch loss = 0.774387
  chunk 65 final batch loss = 0.353712
  chunk 66 final batch loss = 0.651029
  chunk 67 final batch loss = 0.794039
  chunk 68 final batch loss = 0.411668
  chunk 69 final batch loss = 0.641745
  chunk 70 final batch loss = 0.269248
  chunk 71 final batch loss = 0.647319
  chunk 72 final batch loss = 0.712128
  chunk 73 final batch loss = 0.408438
  chunk 74 final batch loss = 0.500071
  chunk 75 final batch loss = 0.257081
  chunk 76 final batch loss = 0.226257
  chunk 77 final batch loss = 0.411607
  chunk 78 final batch loss = 0.770509
  chunk 79 final batch loss = 0.606433
Validation loss: 0.465203
Saved BEST checkpoint
Epoch 29
  chunk 0 final batch loss = 0.808143
  chunk 1 final batch loss = 0.796722
  chunk 2 final batch loss = 0.428867
  chunk 3 final batch loss = 0.312146
  chunk 4 final batch loss = 0.732810
  chunk 5 final batch loss = 0.505002
  chunk 6 final batch loss = 0.229437
  chunk 7 final batch loss = 0.435319
  chunk 8 final batch loss = 0.367253
  chunk 9 final batch loss = 0.596862
  chunk 10 final batch loss = 0.418541
  chunk 11 final batch loss = 0.818163
  chunk 12 final batch loss = 0.755291
  chunk 13 final batch loss = 0.722002
  chunk 14 final batch loss = 0.447674
  chunk 15 final batch loss = 0.277395
  chunk 16 final batch loss = 0.296779
  chunk 17 final batch loss = 0.396812
  chunk 18 final batch loss = 0.605670
  chunk 19 final batch loss = 0.282993
  chunk 20 final batch loss = 0.794023
  chunk 21 final batch loss = 0.640149
  chunk 22 final batch loss = 0.778314
  chunk 23 final batch loss = 0.653468
  chunk 24 final batch loss = 0.785478
  chunk 25 final batch loss = 0.300104
  chunk 26 final batch loss = 0.787947
  chunk 27 final batch loss = 0.242647
  chunk 28 final batch loss = 0.254472
  chunk 29 final batch loss = 0.802177
  chunk 30 final batch loss = 0.282155
  chunk 31 final batch loss = 0.304668
  chunk 32 final batch loss = 0.683493
  chunk 33 final batch loss = 0.257817
  chunk 34 final batch loss = 0.413219
  chunk 35 final batch loss = 0.808350
  chunk 36 final batch loss = 0.630795
  chunk 37 final batch loss = 0.494190
  chunk 38 final batch loss = 0.258545
  chunk 39 final batch loss = 0.816120
  chunk 40 final batch loss = 0.284370
  chunk 41 final batch loss = 0.676391
  chunk 42 final batch loss = 0.266987
  chunk 43 final batch loss = 0.805719
  chunk 44 final batch loss = 0.364000
  chunk 45 final batch loss = 0.756295
  chunk 46 final batch loss = 0.277249
  chunk 47 final batch loss = 0.254171
  chunk 48 final batch loss = 0.327600
  chunk 49 final batch loss = 0.784825
  chunk 50 final batch loss = 0.607648
  chunk 51 final batch loss = 0.310341
  chunk 52 final batch loss = 0.244327
  chunk 53 final batch loss = 0.486754
  chunk 54 final batch loss = 0.339254
  chunk 55 final batch loss = 0.253637
  chunk 56 final batch loss = 0.712527
  chunk 57 final batch loss = 0.727237
  chunk 58 final batch loss = 0.672211
  chunk 59 final batch loss = 0.272627
  chunk 60 final batch loss = 0.631152
  chunk 61 final batch loss = 0.302691
  chunk 62 final batch loss = 0.301781
  chunk 63 final batch loss = 0.779307
  chunk 64 final batch loss = 0.773837
  chunk 65 final batch loss = 0.349576
  chunk 66 final batch loss = 0.612782
  chunk 67 final batch loss = 0.795659
  chunk 68 final batch loss = 0.432545
  chunk 69 final batch loss = 0.643021
  chunk 70 final batch loss = 0.251204
  chunk 71 final batch loss = 0.689155
  chunk 72 final batch loss = 0.738845
  chunk 73 final batch loss = 0.352180
  chunk 74 final batch loss = 0.519751
  chunk 75 final batch loss = 0.246163
  chunk 76 final batch loss = 0.251467
  chunk 77 final batch loss = 0.403541
  chunk 78 final batch loss = 0.763949
  chunk 79 final batch loss = 0.625475
Validation loss: 0.464352
Saved BEST checkpoint
Epoch 30
  chunk 0 final batch loss = 0.802330
  chunk 1 final batch loss = 0.793745
  chunk 2 final batch loss = 0.392805
  chunk 3 final batch loss = 0.301539
  chunk 4 final batch loss = 0.770577
  chunk 5 final batch loss = 0.544522
  chunk 6 final batch loss = 0.242076
  chunk 7 final batch loss = 0.424518
  chunk 8 final batch loss = 0.355377
  chunk 9 final batch loss = 0.618494
  chunk 10 final batch loss = 0.436741
  chunk 11 final batch loss = 0.819099
  chunk 12 final batch loss = 0.703779
  chunk 13 final batch loss = 0.721810
  chunk 14 final batch loss = 0.390030
  chunk 15 final batch loss = 0.315160
  chunk 16 final batch loss = 0.308164
  chunk 17 final batch loss = 0.393996
  chunk 18 final batch loss = 0.633636
  chunk 19 final batch loss = 0.269151
  chunk 20 final batch loss = 0.811546
  chunk 21 final batch loss = 0.668370
  chunk 22 final batch loss = 0.808453
  chunk 23 final batch loss = 0.683344
  chunk 24 final batch loss = 0.788855
  chunk 25 final batch loss = 0.299667
  chunk 26 final batch loss = 0.795293
  chunk 27 final batch loss = 0.236824
  chunk 28 final batch loss = 0.251344
  chunk 29 final batch loss = 0.789237
  chunk 30 final batch loss = 0.315289
  chunk 31 final batch loss = 0.291893
  chunk 32 final batch loss = 0.704673
  chunk 33 final batch loss = 0.270738
  chunk 34 final batch loss = 0.436524
  chunk 35 final batch loss = 0.799104
  chunk 36 final batch loss = 0.655852
  chunk 37 final batch loss = 0.519652
  chunk 38 final batch loss = 0.281027
  chunk 39 final batch loss = 0.812787
  chunk 40 final batch loss = 0.255543
  chunk 41 final batch loss = 0.691178
  chunk 42 final batch loss = 0.302008
  chunk 43 final batch loss = 0.790682
  chunk 44 final batch loss = 0.357854
  chunk 45 final batch loss = 0.756789
  chunk 46 final batch loss = 0.245376
  chunk 47 final batch loss = 0.236176
  chunk 48 final batch loss = 0.301369
  chunk 49 final batch loss = 0.793611
  chunk 50 final batch loss = 0.695031
  chunk 51 final batch loss = 0.300831
  chunk 52 final batch loss = 0.262021
  chunk 53 final batch loss = 0.483815
  chunk 54 final batch loss = 0.348830
  chunk 55 final batch loss = 0.264631
  chunk 56 final batch loss = 0.716131
  chunk 57 final batch loss = 0.741000
  chunk 58 final batch loss = 0.606646
  chunk 59 final batch loss = 0.258116
  chunk 60 final batch loss = 0.614418
  chunk 61 final batch loss = 0.298881
  chunk 62 final batch loss = 0.287229
  chunk 63 final batch loss = 0.781657
  chunk 64 final batch loss = 0.784392
  chunk 65 final batch loss = 0.354866
  chunk 66 final batch loss = 0.649245
  chunk 67 final batch loss = 0.788319
  chunk 68 final batch loss = 0.402618
  chunk 69 final batch loss = 0.613160
  chunk 70 final batch loss = 0.263126
  chunk 71 final batch loss = 0.648542
  chunk 72 final batch loss = 0.716659
  chunk 73 final batch loss = 0.359213
  chunk 74 final batch loss = 0.556960
  chunk 75 final batch loss = 0.239097
  chunk 76 final batch loss = 0.226552
  chunk 77 final batch loss = 0.418884
  chunk 78 final batch loss = 0.762456
  chunk 79 final batch loss = 0.592563
Validation loss: 0.464579
No improvement for 1 epochs
Epoch 31
  chunk 0 final batch loss = 0.786337
  chunk 1 final batch loss = 0.776196
  chunk 2 final batch loss = 0.383506
  chunk 3 final batch loss = 0.308123
  chunk 4 final batch loss = 0.764660
  chunk 5 final batch loss = 0.547056
  chunk 6 final batch loss = 0.241619
  chunk 7 final batch loss = 0.402239
  chunk 8 final batch loss = 0.337581
  chunk 9 final batch loss = 0.600810
  chunk 10 final batch loss = 0.425645
  chunk 11 final batch loss = 0.822930
  chunk 12 final batch loss = 0.716431
  chunk 13 final batch loss = 0.717832
  chunk 14 final batch loss = 0.382099
  chunk 15 final batch loss = 0.263590
  chunk 16 final batch loss = 0.277310
  chunk 17 final batch loss = 0.365051
  chunk 18 final batch loss = 0.617110
  chunk 19 final batch loss = 0.274448
  chunk 20 final batch loss = 0.790854
  chunk 21 final batch loss = 0.673044
  chunk 22 final batch loss = 0.790463
  chunk 23 final batch loss = 0.654202
  chunk 24 final batch loss = 0.776491
  chunk 25 final batch loss = 0.287408
  chunk 26 final batch loss = 0.768772
  chunk 27 final batch loss = 0.238155
  chunk 28 final batch loss = 0.263114
  chunk 29 final batch loss = 0.798691
  chunk 30 final batch loss = 0.284088
  chunk 31 final batch loss = 0.297420
  chunk 32 final batch loss = 0.733680
  chunk 33 final batch loss = 0.226617
  chunk 34 final batch loss = 0.363162
  chunk 35 final batch loss = 0.786669
  chunk 36 final batch loss = 0.700768
  chunk 37 final batch loss = 0.506385
  chunk 38 final batch loss = 0.255109
  chunk 39 final batch loss = 0.810933
  chunk 40 final batch loss = 0.256820
  chunk 41 final batch loss = 0.647256
  chunk 42 final batch loss = 0.263910
  chunk 43 final batch loss = 0.805062
  chunk 44 final batch loss = 0.360375
  chunk 45 final batch loss = 0.728103
  chunk 46 final batch loss = 0.274132
  chunk 47 final batch loss = 0.280753
  chunk 48 final batch loss = 0.294911
  chunk 49 final batch loss = 0.793608
  chunk 50 final batch loss = 0.621385
  chunk 51 final batch loss = 0.314376
  chunk 52 final batch loss = 0.248272
  chunk 53 final batch loss = 0.431479
  chunk 54 final batch loss = 0.355290
  chunk 55 final batch loss = 0.294645
  chunk 56 final batch loss = 0.698092
  chunk 57 final batch loss = 0.698651
  chunk 58 final batch loss = 0.629249
  chunk 59 final batch loss = 0.243725
  chunk 60 final batch loss = 0.622190
  chunk 61 final batch loss = 0.283965
  chunk 62 final batch loss = 0.306324
  chunk 63 final batch loss = 0.754319
  chunk 64 final batch loss = 0.794341
  chunk 65 final batch loss = 0.344820
  chunk 66 final batch loss = 0.616954
  chunk 67 final batch loss = 0.794167
  chunk 68 final batch loss = 0.393390
  chunk 69 final batch loss = 0.645937
  chunk 70 final batch loss = 0.225797
  chunk 71 final batch loss = 0.659583
  chunk 72 final batch loss = 0.703198
  chunk 73 final batch loss = 0.394670
  chunk 74 final batch loss = 0.571792
  chunk 75 final batch loss = 0.267451
  chunk 76 final batch loss = 0.241550
  chunk 77 final batch loss = 0.473889
  chunk 78 final batch loss = 0.761524
  chunk 79 final batch loss = 0.534881
Validation loss: 0.464667
No improvement for 2 epochs
Epoch 32
  chunk 0 final batch loss = 0.796817
  chunk 1 final batch loss = 0.794522
  chunk 2 final batch loss = 0.384407
  chunk 3 final batch loss = 0.298574
  chunk 4 final batch loss = 0.765219
  chunk 5 final batch loss = 0.522785
  chunk 6 final batch loss = 0.227812
  chunk 7 final batch loss = 0.373822
  chunk 8 final batch loss = 0.364434
  chunk 9 final batch loss = 0.553809
  chunk 10 final batch loss = 0.420499
  chunk 11 final batch loss = 0.823232
  chunk 12 final batch loss = 0.701811
  chunk 13 final batch loss = 0.692219
  chunk 14 final batch loss = 0.399427
  chunk 15 final batch loss = 0.292304
  chunk 16 final batch loss = 0.288299
  chunk 17 final batch loss = 0.433689
  chunk 18 final batch loss = 0.630548
  chunk 19 final batch loss = 0.269133
  chunk 20 final batch loss = 0.803590
  chunk 21 final batch loss = 0.676621
  chunk 22 final batch loss = 0.779580
  chunk 23 final batch loss = 0.643287
  chunk 24 final batch loss = 0.776049
  chunk 25 final batch loss = 0.318541
  chunk 26 final batch loss = 0.776019
  chunk 27 final batch loss = 0.235580
  chunk 28 final batch loss = 0.258635
  chunk 29 final batch loss = 0.799772
  chunk 30 final batch loss = 0.314896
  chunk 31 final batch loss = 0.278265
  chunk 32 final batch loss = 0.722601
  chunk 33 final batch loss = 0.254794
  chunk 34 final batch loss = 0.440632
  chunk 35 final batch loss = 0.798329
  chunk 36 final batch loss = 0.652544
  chunk 37 final batch loss = 0.485211
  chunk 38 final batch loss = 0.247383
  chunk 39 final batch loss = 0.820637
  chunk 40 final batch loss = 0.282387
  chunk 41 final batch loss = 0.612067
  chunk 42 final batch loss = 0.239720
  chunk 43 final batch loss = 0.793670
  chunk 44 final batch loss = 0.341097
  chunk 45 final batch loss = 0.726289
  chunk 46 final batch loss = 0.260593
  chunk 47 final batch loss = 0.251412
  chunk 48 final batch loss = 0.303306
  chunk 49 final batch loss = 0.796370
  chunk 50 final batch loss = 0.630255
  chunk 51 final batch loss = 0.282277
  chunk 52 final batch loss = 0.250475
  chunk 53 final batch loss = 0.489369
  chunk 54 final batch loss = 0.367861
  chunk 55 final batch loss = 0.274522
  chunk 56 final batch loss = 0.701506
  chunk 57 final batch loss = 0.685812
  chunk 58 final batch loss = 0.608472
  chunk 59 final batch loss = 0.284128
  chunk 60 final batch loss = 0.600206
  chunk 61 final batch loss = 0.295364
  chunk 62 final batch loss = 0.306230
  chunk 63 final batch loss = 0.754731
  chunk 64 final batch loss = 0.795268
  chunk 65 final batch loss = 0.323441
  chunk 66 final batch loss = 0.622488
  chunk 67 final batch loss = 0.780872
  chunk 68 final batch loss = 0.425699
  chunk 69 final batch loss = 0.621657
  chunk 70 final batch loss = 0.230203
  chunk 71 final batch loss = 0.653856
  chunk 72 final batch loss = 0.723719
  chunk 73 final batch loss = 0.363377
  chunk 74 final batch loss = 0.519559
  chunk 75 final batch loss = 0.261832
  chunk 76 final batch loss = 0.211814
  chunk 77 final batch loss = 0.381843
  chunk 78 final batch loss = 0.790415
  chunk 79 final batch loss = 0.607305
Validation loss: 0.466504
No improvement for 3 epochs
Epoch 33
  chunk 0 final batch loss = 0.798490
  chunk 1 final batch loss = 0.783668
  chunk 2 final batch loss = 0.389864
  chunk 3 final batch loss = 0.302783
  chunk 4 final batch loss = 0.742437
  chunk 5 final batch loss = 0.509215
  chunk 6 final batch loss = 0.256106
  chunk 7 final batch loss = 0.415934
  chunk 8 final batch loss = 0.337127
  chunk 9 final batch loss = 0.560348
  chunk 10 final batch loss = 0.436554
  chunk 11 final batch loss = 0.816578
  chunk 12 final batch loss = 0.739004
  chunk 13 final batch loss = 0.707960
  chunk 14 final batch loss = 0.406588
  chunk 15 final batch loss = 0.319614
  chunk 16 final batch loss = 0.307643
  chunk 17 final batch loss = 0.383617
  chunk 18 final batch loss = 0.578171
  chunk 19 final batch loss = 0.258067
  chunk 20 final batch loss = 0.791451
  chunk 21 final batch loss = 0.685815
  chunk 22 final batch loss = 0.786261
  chunk 23 final batch loss = 0.605686
  chunk 24 final batch loss = 0.778653
  chunk 25 final batch loss = 0.312870
  chunk 26 final batch loss = 0.790192
  chunk 27 final batch loss = 0.260124
  chunk 28 final batch loss = 0.259261
  chunk 29 final batch loss = 0.793223
  chunk 30 final batch loss = 0.318543
  chunk 31 final batch loss = 0.311830
  chunk 32 final batch loss = 0.710170
  chunk 33 final batch loss = 0.232079
  chunk 34 final batch loss = 0.367074
  chunk 35 final batch loss = 0.797027
  chunk 36 final batch loss = 0.684261
  chunk 37 final batch loss = 0.515569
  chunk 38 final batch loss = 0.259691
  chunk 39 final batch loss = 0.822063
  chunk 40 final batch loss = 0.274252
  chunk 41 final batch loss = 0.693097
  chunk 42 final batch loss = 0.232443
  chunk 43 final batch loss = 0.815793
  chunk 44 final batch loss = 0.332222
  chunk 45 final batch loss = 0.721588
  chunk 46 final batch loss = 0.263544
  chunk 47 final batch loss = 0.265052
  chunk 48 final batch loss = 0.308173
  chunk 49 final batch loss = 0.797526
  chunk 50 final batch loss = 0.693033
  chunk 51 final batch loss = 0.273987
  chunk 52 final batch loss = 0.231019
  chunk 53 final batch loss = 0.421963
  chunk 54 final batch loss = 0.368598
